fecha,empresa,localidad,provincia,cupo_total_asignado_ton,produccion_ton,ventas_al_corte_ton,otras_ventas_ton,ventas_a_axion_ton,ventas_a_dapsa_ton,ventas_a_petrobras_ton,ventas_a_petrolera_cono_sur_ton,ventas_a_polipetrol_ton,ventas_a_refinor_ton,ventas_a_shell_ton,ventas_a_ypf_ton,ventas_a_oil_combustibles_ton,ventas_a_new_american_oil_ton,ventas_a_refi_pampa_oil_ton,ventas_a_trafigura_oil_ton,ventas_enarsa_ton,ventas_e_der_del_pet_ton,ventas_petroil_ton
8/1/2014,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,4000,2485,2244.62,0,0,0,0,0,0,0,0,2244.62,0,0,0,0,0,0,0
8/1/2014,CARGILL S.A., ROSARIO,SANTA FE,1459,17209.41,945.63,0,0,0,0,0,0,0,0,945.63,0,0,0,0,0,0,0
8/1/2014,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,2809,42443.73,2808.9,0,0,0,0,0,0,0,0,2808.9,0,0,0,0,0,0,0
8/1/2014,UNITEC BIO S.A., SAN LORENZO,SANTA FE,5100,5929.85,5146.84,0,2123.32,0,0,0,0,0,2530.52,0,493,0,0,0,0,0,0
8/1/2014,NEW FUEL S.A., VILLAGUAY,ENTRE RÍOS,200,94.8,28.3,0,0,0,0,0,0,0,0,28.3,0,0,0,0,0,0,0
8/1/2014,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,1500,1507.93,1521.19,0,0,0,0,0,0,0,0,600.07,921.12,0,0,0,0,0,0
8/1/2014,CREMER Y ASOCIADOS S.A.,ARROYO SECO,SANTA FE,4166,4657.83,4162.67,0,999.9,0,0,0,0,0,2512.82,649.95,0,0,0,0,0,0,0
8/1/2014,LATINBIO S.A.,ARROYO SECO,SANTA FE,2000,2367.79,1999.97,0,0,0,0,0,0,0,0,1999.97,0,0,0,0,0,0,0
8/1/2014,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,1722,8625.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2014,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,4166,4450.55,4488.8,0,1178.56,0,629.72,0,0,0,0,2680.52,0,0,0,0,0,0,0
8/1/2014,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,6800,7055.86,6844.16,0,0,0,0,0,0,964.54,0,5879.62,0,0,0,0,0,0,0
8/1/2014,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,1569,48413.75,529.93,0,529.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2014,PAMPA BIO S.A.,GENERAL PICO,LA PAMPA,4000,3818.96,4138.02,60.54,0,0,0,0,0,0,1004.42,3133.6,0,0,0,0,0,0,0
8/1/2014,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,1500,844.15,876.75,0,0,0,0,0,0,0,0,876.75,0,0,0,0,0,0,0
8/1/2014,BIO NOGOYA S.A.,NOGOYÁ,ENTRE RÍOS,4466,4202,4586.61,0,0,0,0,0,0,0,1562.06,1500.13,1524.42,0,0,0,0,0,0
8/1/2014,DIASER S.A. ,SAN LUIS,SAN LUIS,5100,5183,5115,0,0,0,0,0,0,0,0,5115,0,0,0,0,0,0,0
8/1/2014,ESTABLECIMIENTO EL ALBARDON S.A.,SAN LORENZO,SANTA FE,4166,4159.98,4159.98,0,0,0,0,0,0,0,0,4159.98,0,0,0,0,0,0,0
8/1/2014,EXPLORA S.A.,SAN LORENZO,SANTA FE,6100,7468.68,6121.56,0,1310.34,0,0,0,0,0,1497.04,3314.18,0,0,0,0,0,0,0
8/1/2014,BIO RAMALLO S.A.,RAMALLO,BUENOS AIRES,4466,4250.26,4179.74,0,1896.76,0,0,0,0,0,1021.18,1261.8,0,0,0,0,0,0,0
8/1/2014,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,4166,3861,4085.95,0,0,0,0,0,0,0,399.94,3290.27,395.74,0,0,0,0,0,0
8/1/2014,DOBLE L BIOENERGIAS S.A.,SA PEREIRA,SANTA FE,500,316,313,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0
8/1/2014,AGRO M Y G S.A.,SALADILLO,BUENOS AIRES,500,164.33,92.36,0,0,0,0,0,0,0,0,92.36,0,0,0,0,0,0,0
8/1/2014,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,4500,20724.42,5852.1,0,1002.16,0,0,0,0,0,1000.02,3849.92,0,0,0,0,0,0,0
8/1/2014,RENOVA S.A.,SAN LORENZO,SANTA FE,1798,36406.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2014,NOBLE ARGENTINA S.A.,TIMBÚES,SANTA FE,1458,12250.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2014,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,0,6754.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2014,DIFEROIL S.A., ALVEAR,SANTA FE,3700,3719.78,3700.08,0,0,0,0,0,0,0,0,3700.08,0,0,0,0,0,0,0
9/1/2014,BIOBAHIA S.A., BAHÍA BLANCA,BUENOS AIRES,4166,4530.58,4590.78,0,1288.32,0,1693.3,0,0,0,0,1609.16,0,0,0,0,0,0,0
9/1/2014,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,900,967.74,904.96,0,0,0,0,0,0,0,0,399.42,505.54,0,0,0,0,0,0
9/1/2014,ENERGÍA RENOVABLE S.A., CATRILÓ,LA PAMPA,4166,4389.65,4395.71,0,0,0,509.74,0,0,0,926.6,2959.37,0,0,0,0,0,0,0
9/1/2014,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,4000,1943,1885.84,0,0,0,0,0,0,429.62,1367.26,0,0,88.96,0,0,0,0,0
9/1/2014,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,4000,3400,3322.22,0,201.76,0,1290.36,0,0,0,0,1488.06,342.04,0,0,0,0,0,0
9/1/2014,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,4018,3953.72,0,1987.14,0,0,0,0,0,0,1966.58,0,0,0,0,0,0,0
9/1/2014,SOYENERGY S.A., PILAR,BUENOS AIRES,1500,1800,1491.1,41.59,0,0,0,0,0,0,0,1491.1,0,0,0,0,0,0,0
9/1/2014,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,4000,3853,3368.56,0,0,0,0,0,0,0,0,3368.56,0,0,0,0,0,0,0
9/1/2014,CARGILL S.A., ROSARIO,SANTA FE,1029,16195.04,142.01,0,0,0,0,0,0,0,0,142.01,0,0,0,0,0,0,0
9/1/2014,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,1982,38818.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2014,UNITEC BIO S.A., SAN LORENZO,SANTA FE,5100,5914.27,5261.38,0,2298.2,0,0,0,0,0,2484,0,479.18,0,0,0,0,0,0
9/1/2014,NEW FUEL S.A., VILLAGUAY,ENTRE RÍOS,400,138.69,299.12,0,0,0,0,0,0,0,0,299.12,0,0,0,0,0,0,0
9/1/2014,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,1800,1858.05,1875.62,0,0,0,0,0,0,0,0,899.87,975.75,0,0,0,0,0,0
9/1/2014,CREMER Y ASOCIADOS S.A.,ARROYO SECO,SANTA FE,4166,3692.27,4159.59,0,1602.78,0,0,0,0,0,1497.18,1059.63,0,0,0,0,0,0,0
9/1/2014,LATINBIO S.A.,ARROYO SECO,SANTA FE,4550,3637.87,4099.88,0,0,0,0,0,0,0,0,4099.88,0,0,0,0,0,0,0
9/1/2014,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,1215,11729.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2014,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,4866,4131.19,4457.28,0,1305.66,0,584.98,0,0,0,0,2566.64,0,0,0,0,0,0,0
9/1/2014,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,6100,5706.22,6181.78,0,0,0,0,0,0,992.02,0,5189.76,0,0,0,0,0,0,0
9/1/2014,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,1108,44183.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2014,PAMPA BIO S.A.,GENERAL PICO,LA PAMPA,4000,4423.59,4001.48,0,0,0,0,0,0,0,809.48,3192,0,0,0,0,0,0,0
9/1/2014,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,1500,1492,1497,0,0,0,0,0,0,0,0,1497,0,0,0,0,0,0,0
9/1/2014,BIO NOGOYA S.A.,NOGOYÁ,ENTRE RÍOS,4466,4656.12,4738.29,0,0,0,0,0,0,0,1563.02,1499.69,1675.58,0,0,0,0,0,0
9/1/2014,DIASER S.A. ,SAN LUIS,SAN LUIS,5100,5496,5349,0,0,0,0,0,0,0,0,5349,0,0,0,0,0,0,0
9/1/2014,ESTABLECIMIENTO EL ALBARDON S.A.,SAN LORENZO,SANTA FE,4566,4147.06,4566.21,0,0,0,0,0,0,0,0,4566.21,0,0,0,0,0,0,0
9/1/2014,EXPLORA S.A.,SAN LORENZO,SANTA FE,6280,5471.33,6336.96,0,1395.58,0,0,0,0,0,1514.32,3427.06,0,0,0,0,0,0,0
9/1/2014,BIO RAMALLO S.A.,RAMALLO,BUENOS AIRES,4166,4382.3,4612.2,0,2274.68,0,0,0,0,0,992.82,1344.7,0,0,0,0,0,0,0
9/1/2014,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,4266,4150.65,4227.81,0,0,0,0,0,0,0,422.8,3417.47,387.54,0,0,0,0,0,0
9/1/2014,DOBLE L BIOENERGIAS S.A.,SA PEREIRA,SANTA FE,500,341,337.84,0,0,0,0,0,0,0,0,0,337.84,0,0,0,0,0,0
9/1/2014,AGRO M Y G S.A.,SALADILLO,BUENOS AIRES,500,381.93,423.84,0,0,0,0,0,0,0,0,423.84,0,0,0,0,0,0,0
9/1/2014,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,7700,27335.98,7692.07,0,1202.4,0,0,0,0,0,990.16,5499.51,0,0,0,0,0,0,0
9/1/2014,RENOVA S.A.,SAN LORENZO,SANTA FE,1269,43458.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2014,NOBLE ARGENTINA S.A.,TIMBÚES,SANTA FE,1029,13994.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2014,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,0,11043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2014,DIFEROIL S.A., ALVEAR,SANTA FE,3700,3844.54,3699.81,0,0,0,0,0,0,0,0,3699.81,0,0,0,0,0,0,0
10/1/2014,BIOBAHIA S.A., BAHÍA BLANCA,BUENOS AIRES,4166,4590.27,4597.6,0,1671.86,0,2202.28,0,0,0,0,723.46,0,0,0,0,0,0,0
10/1/2014,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,900,858.54,903.58,0,0,0,0,0,0,0,0,399.86,503.72,0,0,0,0,0,0
10/1/2014,ENERGÍA RENOVABLE S.A., CATRILÓ,LA PAMPA,4666,4497.72,4792.22,0,0,0,541.7,0,0,0,707.9,3542.62,0,0,0,0,0,0,0
10/1/2014,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,2000,2045,2106.01,0,0,0,0,0,0,512.18,1418.88,0,0,174.95,0,0,0,0,0
10/1/2014,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,4000,3200,3183.9,0,0,0,1424.98,0,0,0,0,1364.68,394.24,0,0,0,0,0,0
10/1/2014,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,3685.27,3599.78,0,1887.98,0,0,0,0,0,0,1711.8,0,0,0,0,0,0,0
10/1/2014,SOYENERGY S.A., PILAR,BUENOS AIRES,1500,1412,1543.34,87.92,0,0,0,0,0,0,0,1543.34,0,0,0,0,0,0,0
10/1/2014,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,2800,2373,2902.6,0,0,0,0,0,0,0,0,2902.6,0,0,0,0,0,0,0
10/1/2014,CARGILL S.A., ROSARIO,SANTA FE,1570,4108.08,595.89,0,0,0,0,0,0,0,0,595.89,0,0,0,0,0,0,0
10/1/2014,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,3022,50668.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2014,UNITEC BIO S.A., SAN LORENZO,SANTA FE,5400,5865.24,5721.78,0,2687,0,0,0,0,0,2542.52,0,492.26,0,0,0,0,0,0
10/1/2014,NEW FUEL S.A., VILLAGUAY,ENTRE RÍOS,300,290.22,301.16,0,0,0,0,0,0,0,0,301.16,0,0,0,0,0,0,0
10/1/2014,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,1200,1771.25,1391.11,0,0,0,0,0,0,0,0,299.94,1091.17,0,0,0,0,0,0
10/1/2014,CREMER Y ASOCIADOS S.A.,ARROYO SECO,SANTA FE,4166,3732.67,4157.13,0,1597.09,0,0,0,0,0,1760.22,799.82,0,0,0,0,0,0,0
10/1/2014,LATINBIO S.A.,ARROYO SECO,SANTA FE,3400,3101.21,3396.54,0,497,0,0,0,0,0,0,2899.54,0,0,0,0,0,0,0
10/1/2014,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,1853,7954.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2014,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,4166,4489.23,4225.78,0,1071.38,0,749.9,0,0,0,0,2404.5,0,0,0,0,0,0,0
10/1/2014,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,6200,9554.52,6901.42,0,0,0,0,0,0,994.2,0,5907.22,0,0,0,0,0,0,0
10/1/2014,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,1688,53117.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2014,PAMPA BIO S.A.,GENERAL PICO,LA PAMPA,4000,4259.91,4361.82,0,0,0,0,0,0,0,1054.46,3307.36,0,0,0,0,0,0,0
10/1/2014,BIOBIN S.A.,JUNÍN,BUENOS AIRES,4166,234.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2014,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,1500,1492,1497,0,0,0,0,0,0,0,0,1497,0,0,0,0,0,0,0
10/1/2014,BIO NOGOYA S.A.,NOGOYÁ,ENTRE RÍOS,4166,4315.42,4160.29,0,0,0,0,0,0,0,1521.74,1199.91,1438.64,0,0,0,0,0,0
10/1/2014,DIASER S.A. ,SAN LUIS,SAN LUIS,5600,5449,5645,0,0,0,0,0,0,0,0,5645,0,0,0,0,0,0,0
10/1/2014,ESTABLECIMIENTO EL ALBARDON S.A.,SAN LORENZO,SANTA FE,4166,4125.45,4100.01,0,0,0,0,0,0,0,0,4100.01,0,0,0,0,0,0,0
10/1/2014,EXPLORA S.A.,SAN LORENZO,SANTA FE,7600,8360.96,7622.3,0,1329.86,0,0,0,0,0,1496.26,4796.18,0,0,0,0,0,0,0
10/1/2014,BIO RAMALLO S.A.,RAMALLO,BUENOS AIRES,4366,4421.6,4633.07,0,2720.68,0,0,0,0,0,997,915.39,0,0,0,0,0,0,0
10/1/2014,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,4166,4172.79,4112.13,0,0,0,0,0,0,0,424.54,3303.93,383.66,0,0,0,0,0,0
10/1/2014,DOBLE L BIOENERGIAS S.A.,SA PEREIRA,SANTA FE,500,317,302.76,0,0,0,0,0,0,0,0,0,302.76,0,0,0,0,0,0
10/1/2014,AGRO M Y G S.A.,SALADILLO,BUENOS AIRES,500,493.13,473.13,0,0,0,0,0,0,0,0,473.13,0,0,0,0,0,0,0
10/1/2014,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,8930,40478.49,8947.32,0,1194.54,0,0,0,0,0,1022.86,6729.92,0,0,0,0,0,0,0
10/1/2014,RENOVA S.A.,SAN LORENZO,SANTA FE,1934,44404.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2014,NOBLE ARGENTINA S.A.,TIMBÚES,SANTA FE,1570,9789.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2014,MOLINOS RÍO DE LA PLATA S.A.,ROSARIO,SANTA FE,0,5422.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014,DIFEROIL S.A., ALVEAR,SANTA FE,3700,3730.92,3700.06,0,0,0,0,0,0,0,0,3700.06,0,0,0,0,0,0,0
11/1/2014,BIOBAHIA S.A., BAHÍA BLANCA,BUENOS AIRES,4666,4598.1,4527.45,0,1745.86,0,2071.37,0,0,0,0,710.22,0,0,0,0,0,0,0
11/1/2014,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,900,862.91,781.05,0,0,0,0,0,0,0,0,399.72,381.33,0,0,0,0,0,0
11/1/2014,ENERGÍA RENOVABLE S.A., CATRILÓ,LA PAMPA,4166,4491.28,3610.28,0,0,0,483.28,0,0,0,711.08,2415.92,0,0,0,0,0,0,0
11/1/2014,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,2000,1977,2063.25,0,0,0,0,0,0,428.76,1488.43,0,0,146.06,0,0,0,0,0
11/1/2014,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,4000,1900,1891.52,0,0,0,883.58,0,0,0,0,416.6,591.34,0,0,0,0,0,0
11/1/2014,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,4067.85,4041.9,0,2219.86,0,0,0,0,0,0,1822.04,0,0,0,0,0,0,0
11/1/2014,SOYENERGY S.A., PILAR,BUENOS AIRES,1500,1503,1599.24,0,0,0,0,0,0,0,0,1599.24,0,0,0,0,0,0,0
11/1/2014,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,3500,249,61.6,0,0,0,0,0,0,0,0,61.6,0,0,0,0,0,0,0
11/1/2014,CARGILL S.A., ROSARIO,SANTA FE,360,7572.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,696,44679.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014,UNITEC BIO S.A., SAN LORENZO,SANTA FE,5100,4872.42,5164.02,0,2196.42,0,0,0,0,0,2496.06,0,471.54,0,0,0,0,0,0
11/1/2014,NEW FUEL S.A., VILLAGUAY,ENTRE RÍOS,400,220.8,273.48,0,0,0,0,0,0,0,0,273.48,0,0,0,0,0,0,0
11/1/2014,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,1200,933.58,1218.05,0,0,0,0,0,0,0,0,299.97,918.08,0,0,0,0,0,0
11/1/2014,CREMER Y ASOCIADOS S.A.,ARROYO SECO,SANTA FE,4166,4025.23,4172.03,0,1894.76,0,0,0,0,0,1777.44,499.83,0,0,0,0,0,0,0
11/1/2014,LATINBIO S.A.,ARROYO SECO,SANTA FE,3000,3078.28,2998.96,0,499.35,0,0,0,0,0,0,2499.61,0,0,0,0,0,0,0
11/1/2014,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,4666,4485.1,4632.8,0,1482.02,0,471.54,0,0,0,0,2679.24,0,0,0,0,0,0,0
11/1/2014,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,7100,8940.96,6993.42,0,0,0,0,0,0,988.76,0,6004.66,0,0,0,0,0,0,0
11/1/2014,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,390,43367.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014,PAMPA BIO S.A.,GENERAL PICO,LA PAMPA,4000,4233.41,3823.98,60.4,0,0,0,0,0,0,1020.94,2803.04,0,0,0,0,0,0,0
11/1/2014,BIOBIN S.A.,JUNÍN,BUENOS AIRES,4166,2242.86,1501.56,0,0,0,0,0,0,0,0,1501.56,0,0,0,0,0,0,0
11/1/2014,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,1500,1159.44,1091.44,0,0,0,0,0,0,0,0,1091.44,0,0,0,0,0,0,0
11/1/2014,BIO NOGOYA S.A.,NOGOYÁ,ENTRE RÍOS,4166,4166.62,4226.46,0,0,0,0,0,0,0,1401.56,1199.94,1624.96,0,0,0,0,0,0
11/1/2014,DIASER S.A. ,SAN LUIS,SAN LUIS,5100,5115,5104,0,0,0,0,0,0,0,0,5104,0,0,0,0,0,0,0
11/1/2014,ESTABLECIMIENTO EL ALBARDON S.A.,SAN LORENZO,SANTA FE,4166,4203.83,4159.83,0,0,0,0,0,0,0,0,4159.83,0,0,0,0,0,0,0
11/1/2014,EXPLORA S.A.,SAN LORENZO,SANTA FE,9100,8317.11,9225.74,0,1310.06,0,0,0,0,0,1337.68,6578,0,0,0,0,0,0,0
11/1/2014,BIO RAMALLO S.A.,RAMALLO,BUENOS AIRES,4166,4640.33,4816.25,0,3386.35,0,0,0,0,0,1019.82,410.08,0,0,0,0,0,0,0
11/1/2014,ROSARIO BIOENERGY S.A.,ROLDÁN,SANTA FE,4166,4044.85,4091.55,0,0,0,0,0,0,0,389.64,3305.49,396.42,0,0,0,0,0,0
11/1/2014,DOBLE L BIOENERGIAS S.A.,SA PEREIRA,SANTA FE,500,397,382.7,0,0,0,0,0,0,0,0,0,382.7,0,0,0,0,0,0
11/1/2014,AGRO M Y G S.A.,SALADILLO,BUENOS AIRES,700,523.67,509.3,0,0,0,0,0,0,0,0,509.3,0,0,0,0,0,0,0
11/1/2014,PATAGONIA BIOENERGIA S.A.,SAN LORENZO,SANTA FE,10500,10366.57,10325.41,0,1326.36,0,0,0,0,0,999.6,7999.45,0,0,0,0,0,0,0
11/1/2014,RENOVA S.A.,SAN LORENZO,SANTA FE,447,41701.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2014,NOBLE ARGENTINA S.A.,TIMBÚES,SANTA FE,360,6786.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2014,DIFEROIL S.A., ALVEAR,SANTA FE,4000,4017.54,3999.71,0,0,0,0,0,0,0,0,3999.71,0,0,0,0,0,0,0
12/1/2014,BIOBAHIA S.A., BAHÍA BLANCA,BUENOS AIRES,4166,4309,3814.2,0,1088.06,0,1643.24,0,0,0,0,1082.9,0,0,0,0,0,0,0
12/1/2014,BH BIOCOMBUSTIBLES S.R.L., CALCHAQUÍ,SANTA FE,900,378.31,406.72,0,0,0,0,0,0,0,0,0,406.72,0,0,0,0,0,0
12/1/2014,ENERGÍA RENOVABLE S.A., CATRILÓ,LA PAMPA,4966,4472.8,4667.68,0,0,0,1022.54,0,0,0,681.46,2963.68,0,0,0,0,0,0,0
12/1/2014,ENERGÍAS RENOVABLES ARGENTINA S.R.L., DTO. SAN MARTÍN,SANTA FE,2000,1923,1777.78,0,0,0,0,0,0,227.1,1376.5,0,174.18,0,0,0,0,0,0
12/1/2014,BIOMADERO S.A , LA MATANZA,BUENOS AIRES,4000,2900,2959.58,0,0,0,1090.72,0,0,0,0,1250.18,618.68,0,0,0,0,0,0
12/1/2014,ADVANCED ORGANIC MATERIALS S.A., PILAR,BUENOS AIRES,4000,3441.87,3546.82,0,2122.64,0,0,0,0,0,0,1424.18,0,0,0,0,0,0,0
12/1/2014,SOYENERGY S.A., PILAR,BUENOS AIRES,1500,580,508.64,0,0,0,0,0,0,0,0,508.64,0,0,0,0,0,0,0
12/1/2014,MAIKOP S.A., PLAZA HUINCUL,NEUQUÉN,2500,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2014,CARGILL S.A., ROSARIO,SANTA FE,1347,8848.28,1300.06,0,0,0,0,0,0,0,0,1300.06,0,0,0,0,0,0,0
12/1/2014,T 6 INDUSTRIAL S.A., SAN LORENZO,SANTA FE,2594,46261.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2014,UNITEC BIO S.A., SAN LORENZO,SANTA FE,5100,4504.5,4865.8,0,2359.74,0,0,0,0,0,2100.14,0,405.92,0,0,0,0,0,0
12/1/2014,NEW FUEL S.A., VILLAGUAY,ENTRE RÍOS,400,297.75,289.62,0,0,0,0,0,0,0,0,289.62,0,0,0,0,0,0,0
12/1/2014,HÉCTOR A. BOLZAN Y CÍA. S.R.L.,ALDEA MARÍA LUISA,ENTRE RÍOS,1200,1293.98,1206,0,0,0,0,0,0,0,0,300.04,905.96,0,0,0,0,0,0
12/1/2014,CREMER Y ASOCIADOS S.A.,ARROYO SECO,SANTA FE,4136,3839.22,3392.52,0,1576.3,0,0,0,0,0,816.56,999.66,0,0,0,0,0,0,0
12/1/2014,LATINBIO S.A.,ARROYO SECO,SANTA FE,3000,2875.45,3008.49,0,508.64,0,0,0,0,0,0,2499.85,0,0,0,0,0,0,0
12/1/2014,VICENTÍN S.A.I.C.,AVELLANEDA,SANTA FE,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2014,ARIPAR S.A.,DAIREAUX,BUENOS AIRES,4666,4426.8,4261.6,0,1517.24,0,438.46,0,0,0,0,2305.9,0,0,0,0,0,0,0
12/1/2014,VILUCO S.A.,FRIAS,SANTIAGO DEL ESTERO,5100,4828.78,5460.9,0,0,0,0,0,0,1082.22,0,4378.68,0,0,0,0,0,0,0
12/1/2014,L.D.C. S.A.,GENERAL LAGOS,SANTA FE,1449,18245.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2014,PAMPA BIO S.A.,GENERAL PICO,LA PAMPA,4000,4036.28,4177,55.04,0,0,0,0,0,0,803.5,3373.5,0,0,0,0,0,0,0
12/1/2014,BIOBIN S.A.,JUNÍN,BUENOS AIRES,4166,1818.74,1827.9,0,0,0,0,0,0,0,0,1827.9,0,0,0,0,0,0,0
12/1/2014,COLALAO DEL VALLE S.A.,MALVINAS ARGENTINAS,BUENOS AIRES,1500,1370,1357.93,0,0,0,0,0,0,0,0,1357.93,0,0,0,0,0,0,0
12/1/2014,BIO NOGOYA S.A.,NOGOYÁ,ENTRE RÍOS,4166,3872.03,4267.5,0,0,0,0,0,0,0,1343.22,1200.22,1724.06,0,0,0,0,0,0
12/1/2014,DIASER S.A. ,SAN LUIS,SAN LUIS,5100,5017,5122,0,0,0,0,0,0,0,0,5122,0,0,0,0,0,0,0
12/1/2014,ESTABLECIMIENTO EL ALBARDON S.A.,SAN LORENZO,SANTA FE,3893,3866.92,3891.76,0,0,0,0,0,0,0,0,3891.76,0,0,0,0,0,0,0
12/1/2014,EXPLORA S.A.,SAN LORENZO,SANTA FE,5100,6685.94,5193.3,0,1307.08,0,0,0,0,0,929.26,2956.96,0,0,0,0,0,0,0
