PERÍODO;EMPRESA;LOCALIDAD;PROVINCIA;INSUMO;CUPO TOTAL ASIGNADO ;PRODUCCIÓN ;VENTAS TOTALES ;PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA (antes AXION ENERGY ARGENTINA S.A.);PETROBRAS ARGENTINA S.A.;FOX PETROL S.A.;REFINERÍA DEL NORTE S.A.;SHELL ARGENTINA C.A.P.S.A.;YPF S.A.;ENERGÍA Y DERIVADOS DEL PETRÓLEO S.A.;OIL COMBUSTIBLES S.A.;TRAFIGURA ARGENTINA S.A.;REFI PAMPA S.A.;;
jun-19;Comp. Bioenerg. La Florida S.A.;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;6.730 ;10.286 ;9.144 ;939 ;0 ;0 ;390 ;0 ;6.730 ;0 ;0 ;1.049 ;37 ;;
jun-19;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;6.746 ;7.729 ;6.771 ;0 ;0 ;0 ;0 ;0 ;6.771 ;0 ;0 ;0 ;0 ;;
jun-19;Energías Ecológicas del Tucumán S.A.;AGUILARES;TUCUMÁN;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
jun-19;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;3.250 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
jun-19;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;490 ;323 ;481 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;481 ;0 ;;
jun-19;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;11.135 ;10.375 ;11.584 ;2.380 ;0 ;0 ;0 ;1.889 ;6.578 ;0 ;0 ;736 ;0 ;;
jun-19;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;1.589 ;1.611 ;1.327 ;0 ;0 ;0 ;0 ;811 ;516 ;0 ;0 ;0 ;0 ;;
jun-19;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;5.606 ;19.090 ;10.595 ;293 ;0 ;0 ;0 ;4.996 ;5.305 ;0 ;0 ;0 ;0 ;;
jun-19;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;6.834 ;8.085 ;7.237 ;1.905 ;0 ;0 ;291 ;799 ;4.095 ;0 ;0 ;0 ;147 ;;
jul-19;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;11.290 ;3.067 ;11.327 ;2.122 ;0 ;0 ;0 ;2.236 ;5.708 ;0 ;0 ;1.186 ;75 ;;
jul-19;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;6.000 ;6.368 ;5.486 ;1.500 ;0 ;0 ;0 ;3.508 ;478 ;0 ;0 ;0 ;0 ;;
jul-19;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;7.154 ;7.747 ;7.316 ;1.118 ;0 ;0 ;0 ;2.016 ;3.566 ;0 ;0 ;617 ;0 ;;
jul-19;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
jul-19;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;2.000 ;1.691 ;1.753 ;1.084 ;0 ;0 ;0 ;669 ;0 ;0 ;0 ;0 ;0 ;;
jul-19;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;3.000 ;4.130 ;2.825 ;595 ;0 ;0 ;298 ;0 ;1.931 ;0 ;0 ;0 ;0 ;;
jul-19;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;2.716 ;4.321 ;2.594 ;1.596 ;0 ;0 ;0 ;0 ;998 ;0 ;0 ;0 ;0 ;;
jul-19;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
jul-19;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;7.058 ;8.105 ;7.059 ;751 ;0 ;0 ;0 ;1.786 ;4.263 ;0 ;0 ;222 ;37 ;;
jul-19;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;585 ;4.773 ;1.068 ;0 ;0 ;0 ;584 ;0 ;409 ;0 ;0 ;0 ;75 ;;
jul-19;Comp. Bioenerg. La Florida S.A.;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;10.500 ;9.213 ;10.393 ;1.124 ;0 ;0 ;0 ;0 ;8.108 ;0 ;0 ;1.125 ;36 ;;
jul-19;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;7.165 ;7.787 ;7.181 ;0 ;0 ;0 ;0 ;0 ;7.181 ;0 ;0 ;0 ;0 ;;
jul-19;Energías Ecológicas del Tucumán S.A.;AGUILARES;TUCUMÁN;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
jul-19;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;1.170 ;2.319 ;1.156 ;636 ;0 ;0 ;520 ;0 ;0 ;0 ;0 ;0 ;0 ;;
jul-19;Maíz Energía S.A.;;;MAÍZ;1.270 ;1.103 ;1.138 ;0 ;0 ;0 ;0 ;223 ;230 ;0 ;0 ;685 ;0 ;;
jul-19;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;10.580 ;11.551 ;10.588 ;1.805 ;0 ;0 ;0 ;1.933 ;6.338 ;0 ;0 ;512 ;0 ;;
jul-19;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;1.589 ;2.696 ;1.435 ;0 ;0 ;0 ;0 ;917 ;518 ;0 ;0 ;0 ;0 ;;
jul-19;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;10.000 ;14.407 ;10.395 ;315 ;0 ;0 ;0 ;5.004 ;5.075 ;0 ;0 ;0 ;0 ;;
jul-19;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;7.352 ;7.104 ;7.303 ;1.597 ;0 ;0 ;405 ;733 ;4.418 ;0 ;0 ;0 ;150 ;;
ago-19;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;10.613 ;13.143 ;10.643 ;2.118 ;0 ;0 ;0 ;2.131 ;5.197 ;0 ;0 ;1.124 ;74 ;;
ago-19;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;4.681 ;6.774 ;5.793 ;1.509 ;0 ;0 ;0 ;3.954 ;329 ;0 ;0 ;0 ;0 ;;
ago-19;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;7.487 ;5.479 ;5.066 ;1.085 ;0 ;0 ;0 ;2.028 ;1.953 ;0 ;0 ;0 ;0 ;;
ago-19;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
ago-19;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;1.651 ;5.311 ;1.786 ;1.267 ;0 ;0 ;0 ;519 ;0 ;0 ;0 ;0 ;0 ;;
ago-19;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;2.499 ;4.709 ;2.498 ;680 ;0 ;0 ;0 ;0 ;1.818 ;0 ;0 ;0 ;0 ;;
ago-19;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;2.776 ;4.599 ;2.078 ;1.339 ;0 ;0 ;0 ;0 ;739 ;0 ;0 ;0 ;0 ;;
ago-19;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;1.000 ;512 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
ago-19;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;6.751 ;5.875 ;6.744 ;648 ;0 ;0 ;0 ;1.768 ;4.074 ;0 ;0 ;217 ;37 ;;
ago-19;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;3.645 ;4.972 ;3.527 ;0 ;0 ;0 ;684 ;0 ;2.510 ;0 ;0 ;0 ;333 ;;
ago-19;Comp. Bioenerg. La Florida S.A.;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;8.988 ;11.890 ;10.822 ;976 ;0 ;0 ;178 ;0 ;8.144 ;0 ;0 ;1.525 ;0 ;;
ago-19;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;6.839 ;6.307 ;6.847 ;0 ;0 ;0 ;0 ;0 ;6.847 ;0 ;0 ;0 ;0 ;;
ago-19;Energías Ecológicas del Tucumán S.A.;AGUILARES;TUCUMÁN;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
ago-19;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;3.250 ;709 ;1.234 ;713 ;0 ;0 ;521 ;0 ;0 ;0 ;0 ;0 ;0 ;;
ago-19;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.450 ;2.593 ;2.275 ;0 ;0 ;0 ;111 ;593 ;842 ;0 ;0 ;729 ;0 ;;
ago-19;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;11.258 ;10.834 ;11.289 ;1.927 ;0 ;0 ;0 ;1.918 ;6.788 ;0 ;0 ;656 ;0 ;;
ago-19;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;1.589 ;2.507 ;1.259 ;0 ;0 ;0 ;0 ;855 ;403 ;0 ;0 ;0 ;0 ;;
ago-19;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;6.493 ;18.115 ;8.720 ;268 ;0 ;0 ;0 ;5.007 ;3.445 ;0 ;0 ;0 ;0 ;;
ago-19;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;6.147 ;6.862 ;6.132 ;1.420 ;0 ;0 ;369 ;549 ;3.795 ;0 ;0 ;0 ;0 ;;
sep-19;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;10.631 ;13.366 ;10.645 ;1.997 ;0 ;0 ;0 ;2.157 ;5.271 ;0 ;0 ;1.148 ;73 ;;
sep-19;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;4.566 ;6.984 ;5.576 ;1.034 ;0 ;0 ;0 ;3.513 ;1.029 ;0 ;0 ;0 ;0 ;;
sep-19;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;7.991 ;3.732 ;3.543 ;1.091 ;0 ;0 ;0 ;1.790 ;662 ;0 ;0 ;0 ;0 ;;
sep-19;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
sep-19;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;1.424 ;0 ;1.864 ;1.125 ;0 ;0 ;0 ;739 ;0 ;0 ;0 ;0 ;0 ;;
sep-19;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;2.500 ;3.799 ;2.496 ;490 ;0 ;0 ;0 ;0 ;2.006 ;0 ;0 ;0 ;0 ;;
sep-19;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;2.792 ;4.319 ;2.875 ;1.368 ;0 ;0 ;0 ;0 ;1.507 ;0 ;0 ;0 ;0 ;;
sep-19;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;2.500 ;199 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
sep-19;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;6.785 ;8.419 ;6.793 ;715 ;0 ;0 ;0 ;1.804 ;4.057 ;0 ;0 ;217 ;0 ;;
sep-19;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;2.734 ;4.975 ;2.588 ;0 ;0 ;0 ;703 ;0 ;1.699 ;0 ;0 ;0 ;186 ;;
sep-19;Comp. Bioenerg. La Florida S.A.;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;9.337 ;12.113 ;11.767 ;1.057 ;0 ;0 ;182 ;0 ;8.514 ;0 ;0 ;2.015 ;0 ;;
sep-19;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;6.871 ;7.254 ;6.906 ;0 ;0 ;0 ;0 ;0 ;6.906 ;0 ;0 ;0 ;0 ;;
sep-19;Energías Ecológicas del Tucumán S.A.;AGUILARES;TUCUMÁN;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
sep-19;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;2.943 ;1.696 ;2.290 ;498 ;0 ;0 ;399 ;0 ;1.006 ;0 ;0 ;276 ;111 ;;
sep-19;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.450 ;2.321 ;2.236 ;0 ;0 ;0 ;222 ;552 ;956 ;0 ;0 ;506 ;0 ;;
sep-19;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;11.308 ;10.230 ;11.334 ;1.942 ;0 ;0 ;0 ;1.961 ;6.812 ;0 ;0 ;619 ;0 ;;
sep-19;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;1.522 ;2.327 ;1.146 ;0 ;0 ;0 ;0 ;816 ;330 ;0 ;0 ;0 ;0 ;;
sep-19;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;6.586 ;21.590 ;11.472 ;314 ;0 ;0 ;0 ;5.265 ;5.893 ;0 ;0 ;0 ;0 ;;
sep-19;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;6.851 ;6.452 ;6.859 ;1.337 ;0 ;0 ;335 ;850 ;4.300 ;0 ;0 ;0 ;37 ;;
oct-19;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;11.163 ;12.450 ;11.210 ;1.954 ;0 ;0 ;0 ;2.067 ;6.005 ;0 ;0 ;1.111 ;73 ;;
oct-19;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;5.214 ;5.225 ;5.495 ;1.695 ;0 ;0 ;0 ;3.397 ;404 ;0 ;0 ;0 ;0 ;;
oct-19;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;9.607 ;6.502 ;6.058 ;1.139 ;0 ;0 ;0 ;1.915 ;3.004 ;0 ;0 ;0 ;0 ;;
oct-19;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
oct-19;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;2.000 ;3.586 ;1.999 ;1.188 ;0 ;0 ;0 ;812 ;0 ;0 ;0 ;0 ;0 ;;
oct-19;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;2.500 ;3.977 ;2.489 ;486 ;0 ;0 ;0 ;0 ;2.003 ;0 ;0 ;0 ;0 ;;
oct-19;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;2.792 ;4.184 ;2.864 ;1.842 ;0 ;0 ;0 ;0 ;1.022 ;0 ;0 ;0 ;0 ;;
oct-19;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;2.500 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
oct-19;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;7.086 ;8.604 ;7.074 ;0 ;0 ;0 ;0 ;1.836 ;4.238 ;0 ;0 ;1.000 ;0 ;;
oct-19;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;3.445 ;4.747 ;2.645 ;0 ;0 ;0 ;929 ;0 ;1.567 ;0 ;0 ;0 ;149 ;;
oct-19;Comp. Bioenerg. La Florida S.A.;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;9.314 ;10.116 ;11.042 ;1.007 ;0 ;0 ;178 ;0 ;8.301 ;0 ;0 ;1.519 ;37 ;;
oct-19;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;7.180 ;7.224 ;7.181 ;0 ;0 ;0 ;0 ;0 ;7.181 ;0 ;0 ;0 ;0 ;;
oct-19;Energías Ecológicas del Tucumán S.A.;AGUILARES;TUCUMÁN;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
oct-19;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
oct-19;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.450 ;2.384 ;2.467 ;0 ;0 ;0 ;506 ;564 ;0 ;0 ;0 ;1.397 ;0 ;;
oct-19;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;11.833 ;10.970 ;11.839 ;2.067 ;0 ;0 ;0 ;2.177 ;6.511 ;0 ;0 ;1.083 ;0 ;;
oct-19;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;1.579 ;1.822 ;1.250 ;0 ;0 ;0 ;0 ;815 ;436 ;0 ;0 ;0 ;0 ;;
oct-19;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;7.974 ;13.936 ;9.824 ;323 ;0 ;0 ;0 ;4.590 ;4.911 ;0 ;0 ;0 ;0 ;;
oct-19;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;7.212 ;7.455 ;8.331 ;1.995 ;0 ;0 ;0 ;997 ;5.265 ;0 ;0 ;0 ;73 ;;
nov-19;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;9.655 ;10.883 ;10.274 ;1.973 ;0 ;0 ;0 ;2.158 ;5.232 ;0 ;0 ;911 ;0 ;;
nov-19;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;4.856 ;5.707 ;4.900 ;1.584 ;0 ;0 ;0 ;3.012 ;303 ;0 ;0 ;0 ;0 ;;
nov-19;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;10.600 ;6.954 ;6.985 ;1.269 ;0 ;0 ;0 ;1.764 ;3.952 ;0 ;0 ;0 ;0 ;;
nov-19;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
nov-19;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;1.910 ;186 ;1.731 ;1.101 ;0 ;0 ;0 ;630 ;0 ;0 ;0 ;0 ;0 ;;
nov-19;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;2.500 ;2.757 ;2.482 ;486 ;0 ;0 ;0 ;0 ;1.996 ;0 ;0 ;0 ;0 ;;
nov-19;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;2.655 ;2.805 ;2.769 ;1.332 ;0 ;0 ;0 ;0 ;1.437 ;0 ;0 ;0 ;0 ;;
nov-19;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;2.500 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
nov-19;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;6.200 ;7.813 ;6.196 ;0 ;0 ;0 ;0 ;1.702 ;3.910 ;0 ;0 ;583 ;0 ;;
nov-19;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;3.645 ;2.856 ;3.090 ;0 ;0 ;0 ;1.398 ;0 ;1.691 ;0 ;0 ;0 ;0 ;;
nov-19;Comp. Bioenerg. La Florida S.A.;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;7.862 ;12.284 ;10.843 ;1.009 ;0 ;0 ;179 ;0 ;7.853 ;0 ;0 ;1.802 ;0 ;;
nov-19;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;6.273 ;5.747 ;6.315 ;0 ;0 ;0 ;0 ;1.029 ;5.287 ;0 ;0 ;0 ;0 ;;
nov-19;Energías Ecológicas del Tucumán S.A.;AGUILARES;TUCUMÁN;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
nov-19;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;;
nov-19;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;2.744 ;2.862 ;2.679 ;0 ;0 ;0 ;72 ;1.576 ;0 ;0 ;0 ;1.031 ;0 ;;
nov-19;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;13.266 ;13.131 ;13.271 ;2.128 ;0 ;0 ;0 ;2.189 ;7.886 ;0 ;0 ;1.068 ;0 ;;
nov-19;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;1.589 ;1.599 ;1.390 ;0 ;0 ;0 ;0 ;1.030 ;361 ;0 ;0 ;0 ;0 ;;
nov-19;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;6.225 ;21.027 ;8.780 ;319 ;0 ;0 ;0 ;4.072 ;4.389 ;0 ;0 ;0 ;0 ;;
nov-19;Vicentin S.A.I.C.;AVELLANEDA;SANTA FE;MAÍZ;6.205 ;7.135 ;6.365 ;1.913 ;0 ;0 ;182 ;699 ;3.571 ;0 ;0 ;0 ;0 ;;
dic-19;ACA Bio Cooperativa Ltda.;VILLA MARÍA;CÓRDOBA;MAÍZ;14.586 ;12.737 ;14.612 ;2.515 ;0 ;0 ;0 ;2.901 ;7.907 ;0 ;0 ;1.251 ;39 ;;
dic-19;Bio Atar S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;5.018 ;3.297 ;4.228 ;1.473 ;0 ;0 ;0 ;2.350 ;404 ;0 ;0 ;0 ;0 ;;
dic-19;Bio Ledesma S.A.;LEDESMA;JUJUY;CAÑA DE AZÚCAR;9.000 ;7.217 ;7.828 ;1.936 ;0 ;0 ;0 ;2.018 ;3.874 ;0 ;0 ;0 ;0 ;;
dic-19;Bio San Isidro S.A.;CAMPO SANTO;SALTA;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
dic-19;Bioenergética Leales S.A.;LEALES;TUCUMÁN;CAÑA DE AZÚCAR;2.500 ;4.427 ;2.400 ;1.922 ;0 ;0 ;0 ;478 ;0 ;0 ;0 ;0 ;0 ;;
dic-19;Bioenergía La Corona S.A.;CONCEPCIÓN;TUCUMÁN;CAÑA DE AZÚCAR;2.500 ;1.833 ;2.488 ;668 ;0 ;0 ;0 ;0 ;1.819 ;0 ;0 ;0 ;0 ;;
dic-19;Bioenergía Santa Rosa S.A.;LEÓN ROUGES;TUCUMÁN;CAÑA DE AZÚCAR;2.728 ;2.748 ;2.392 ;1.481 ;0 ;0 ;0 ;0 ;911 ;0 ;0 ;0 ;0 ;;
dic-19;Bioenergías Agropecuarias S.A.;VILLA OCAMPO;SANTA FE;CAÑA DE AZÚCAR;1.500 ;319 ;324 ;0 ;0 ;0 ;324 ;0 ;0 ;0 ;0 ;0 ;0 ;;
dic-19;Bioetanol Río Cuarto S.A.;RÍO CUARTO;CÓRDOBA;MAÍZ;8.909 ;9.024 ;8.886 ;993 ;0 ;0 ;0 ;1.837 ;5.359 ;0 ;0 ;696 ;0 ;;
dic-19;Biotrinidad S.A.;VILLA LA TRINIDAD;TUCUMÁN;CAÑA DE AZÚCAR;2.000 ;479 ;2.010 ;0 ;0 ;0 ;505 ;0 ;1.505 ;0 ;0 ;0 ;0 ;;
dic-19;Comp. Bioenerg. La Florida S.A.;LA FLORIDA;TUCUMÁN;CAÑA DE AZÚCAR;8.601 ;10.133 ;10.899 ;1.004 ;0 ;0 ;325 ;0 ;7.909 ;0 ;0 ;1.442 ;219 ;;
dic-19;Diaser S.A.;SAN LUIS;SAN LUIS;MAÍZ;8.380 ;8.027 ;7.872 ;0 ;0 ;0 ;0 ;1.066 ;6.807 ;0 ;0 ;0 ;0 ;;
dic-19;Fronterita Energía S.A.;FAMAILLÁ;TUCUMÁN;CAÑA DE AZÚCAR;0 ;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;S/D;;
dic-19;Maíz Energía S.A.;BUENA ESPERANZA;SAN LUIS;MAÍZ;3.378 ;2.837 ;3.226 ;0 ;0 ;0 ;331 ;1.684 ;0 ;0 ;0 ;1.211 ;0 ;;
dic-19;Promaíz S.A.;ALEJANDRO ROCA;CÓRDOBA;MAÍZ;14.821 ;13.934 ;14.864 ;2.514 ;0 ;0 ;0 ;2.271 ;9.013 ;0 ;0 ;1.066 ;0 ;;
dic-19;Río Grande Energía S.A.;LA MENDIETA;JUJUY;CAÑA DE AZÚCAR;1.500 ;0 ;766 ;0 ;0 ;0 ;0 ;583 ;183 ;0 ;0 ;0 ;0 ;;
dic-19;SEABOARD ENERGÍAS RENOVABLES Y ALIMENTOS S.R.L.;EL TABACAL;SALTA;CAÑA DE AZÚCAR;8.479 ;3.065 ;8.497 ;485 ;0 ;0 ;0 ;4.272 ;3.740 ;0 ;0 ;0 ;0 ;;
